field_id,year,crop_id,prev_crop_id,field_tillable_area,field_soil_pH,field_soil_OM,field_soil_P,field_soil_K,field_soil_N,field_soil_Mg,ndvi_n_obs_asof,ndvi_mean_asof,ndvi_max_asof,ndvi_min_asof,ndvi_std_asof,ndvi_p25_asof,ndvi_p75_asof,ndvi_slope_asof,ndvi_last_value_asof,ndvi_integral_asof,ndvi_peak_doy_asof,ndvi_amplitude_asof,ndvi_above_05_days_asof,years_since_sunflower,years_since_wheat,rotation_pair,wx_temp_mean_to_asof,wx_temp_max_to_asof,wx_precip_sum_to_asof,wx_srad_sum_to_asof,wx_vpd_max_to_asof,wx_vpd_mean_to_asof,wx_vpd_days_high_to_asof,wx_et0_sum_to_asof,wx_water_balance_to_asof,wx_gdd_sunflower_to_asof,wx_hot_d30_to_asof,wx_dry_days_to_asof,wx_drought_run_to_asof,wx_heat_run_to_asof,wx_apr_precip,wx_apr_srad,wx_apr_et0,wx_may_precip,wx_may_temp_mean,wx_may_temp_max,wx_may_srad,wx_may_et0,wx_may_vpd_max,wx_jun_precip,wx_jun_temp_mean,wx_jun_temp_max,wx_jun_srad,wx_jun_et0,wx_jun_vpd_max,wx_jun_hot_d30,ndvi_anom_mean_asof,ndvi_anom_max_asof,ndvi_anom_min_asof,ndvi_anom_last_value_asof,ndvi_anom_last30d_mean_asof,ndvi_baseline_n_years,sowing_date,harvesting_date,sowing_date_valid,days_after_sowing_asof,sowing_doy,gdd_base_temp,gdd_from_sowing_asof,wx_sow_precip_sum,wx_sow_et0_sum,wx_sow_water_balance,wx_sow_srad_sum,wx_sow_vpd_max,wx_sow_vpd_days_high,wx_sow_hot_d30,wx_sow_dry_days,wx_sow_drought_run,ndvi_sow_n_obs,ndvi_sow_mean,ndvi_sow_max,ndvi_sow_last,ndvi_sow_peak_das,ndvi_at_das_30,ndvi_at_das_45,ndvi_at_das_60,ndvi_at_das_75,ndvi_at_das_90,ndvi_at_das_120,ndvi_sow_peak_gdd,ndvi_at_sow_gdd_200,ndvi_at_sow_gdd_400,ndvi_at_sow_gdd_600,ndvi_at_sow_gdd_800,ndvi_at_sow_gdd_1000,ndvi_at_sow_gdd_1200,ndvi_growth_per_100gdd_from_sow,scout_n_reports_asof,scout_has_report_asof,soil_sample_n_asof,soil_sample_has_asof,soil_sample_days_since_latest,soil_sample_n_tests_asof,soil_sample_latest_soil_K,soil_sample_mean_soil_K,soil_sample_latest_soil_P,soil_sample_mean_soil_P,soil_sample_latest_soil_S,soil_sample_mean_soil_S,soil_sample_latest_soil_Cu,soil_sample_mean_soil_Cu,soil_sample_latest_soil_Fe,soil_sample_mean_soil_Fe,soil_sample_latest_soil_Mg,soil_sample_mean_soil_Mg,soil_sample_latest_soil_Mn,soil_sample_mean_soil_Mn,soil_sample_latest_soil_Mo,soil_sample_mean_soil_Mo,soil_sample_latest_soil_Zn,soil_sample_mean_soil_Zn,soil_sample_latest_soil_pH,soil_sample_mean_soil_pH,soil_sample_latest_soil_N_NO3,soil_sample_mean_soil_N_NO3,soil_sample_latest_soil_organic_matter,soil_sample_mean_soil_organic_matter,soil_sample_latest_soil_B,soil_sample_mean_soil_B,soil_sample_latest_soil_N,soil_sample_mean_soil_N,scout_last_report_doy,scout_days_since_last_report,scout_growth_stage_max,scout_growth_stage_last,scout_risk_yield_decreasing_n,scout_risk_yield_decreasing_any,scout_condition_score_min,scout_condition_score_last,scout_condition_bad_n,scout_condition_not_good_n,scout_threat_reports_n,scout_threat_total_n,scout_threat_disease_any,scout_threat_insect_any,scout_threat_weed_any,standard_name,field_name,prod_crop_ru,target_yield_t_ha,target_source,unit_fix_applied,mgmt_ops_n_asof,mgmt_has_ops_asof,mgmt_op_application_n,mgmt_op_soil_n,mgmt_op_other_n,mgmt_subtype_harrowing_n,mgmt_subtype_discing_n,mgmt_fertilizer_items_n,mgmt_fertilizer_fact_rate_sum,mgmt_seed_items_n,mgmt_seed_fact_rate_sum,mgmt_chemical_items_n,mgmt_chemical_fact_rate_sum,mgmt_fert_N_rate_sum,mgmt_fert_P2O5_rate_sum,mgmt_fert_K2O_rate_sum,mgmt_fert_S_rate_sum,mgmt_fert_Mg_rate_sum,physical_t_ha,productivity_t_ha,prod_fact_t_ha,target_v17,target_v17_source,target_v17_conflict
222,2024,43.0,3.0,62.0,6.9,3.725,206.315,278.80506,4.845,420.0,41.0,0.4563170731707317,0.787,0.116,0.2065179894159569,0.36,0.672,0.0086086499895777,0.787,18.709,181.0,0.671,13.0,3,2,3__43,12.085714285714287,31.1,283.0,1907.42,3.05,1.2089010989010989,10,325.64,-42.639999999999986,614.4,5,56,6,3,79.8,546.82,77.95,83.1,12.948387096774193,26.3,627.31,112.97,2.29,120.1,18.066666666666663,31.1,733.29,134.72,3.05,5,0.0969562327858754,0.2269209483225107,-0.0775350649350649,0.196502614379085,0.1444910631430967,17,2024-05-20,2024-09-03,1,42.0,141.0,5.0,481.6,173.70000000000002,173.23,0.4700000000000273,960.9,3.05,7.0,5.0,21.0,6.0,21.0,0.6036054421768708,0.7914285714285716,0.7914285714285716,40.0,0.721,,,,,,463.49999999999994,0.5626300870053326,0.7737829751369576,,,,,0.0887187570367035,1,1,2,1,1643.0,1.0,337.0,337.0,27.25,27.25,3.385,3.385,0.19,0.19,3.77,3.77,449.0,449.0,23.15,23.15,0.08,0.08,1.795,1.795,5.45,5.45,9.465,9.465,5.6,5.6,,,,,165.0,17.0,15.0,15.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wheat_spring,Соколки 1,Пшеница яровая,3.6562580645161287,v17_physical_t_ha,True,7,1,3.0,3.0,1.0,1.0,1.0,1.0,96.7741935483871,3.0,0.0,1.0,0.6935483870967742,32.903225806451616,0.0,0.0,2.9032258064516134,0.0,3.6562580645161287,3.6562581,3.6562581,3.6562580645161287,physical_t_ha,False
223,2024,43.0,3.0,70.0,6.433333333333334,3.6633333333333336,175.33333333333334,560.82853,6.72,430.0,42.0,0.4257857142857141,0.767,0.148,0.2081883917575258,0.238,0.6385000000000001,0.0088118751603211,0.746,17.882999999999996,178.0,0.619,14.0,3,2,3__43,12.085714285714287,31.1,283.0,1907.42,3.05,1.2089010989010989,10,325.64,-42.639999999999986,614.4,5,56,6,3,79.8,546.82,77.95,83.1,12.948387096774193,26.3,627.31,112.97,2.29,120.1,18.066666666666663,31.1,733.29,134.72,3.05,5,0.0600474497892105,0.1784556701468467,-0.0454250078046952,0.1389411531279178,0.1063688990345727,17,2024-05-19,2024-08-30,1,43.0,140.0,5.0,495.4,173.7,178.28,-4.5800000000000125,982.5399999999998,3.05,7.0,5.0,22.0,6.0,22.0,0.5767792207792207,0.7581428571428572,0.7575714285714286,39.0,0.6892857142857143,,,,,,439.4,0.5222697859631658,0.7547100716392751,,,,,0.0949919110923542,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,17.0,14.0,14.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wheat_spring,Соколки 2,Пшеница яровая,3.350857142857143,v17_physical_t_ha,True,7,1,3.0,3.0,1.0,1.0,1.0,1.0,66.66666666666667,3.0,0.0,1.0,0.7142857142857143,22.66666666666667,0.0,0.0,2.0,0.0,3.350857142857143,3.3508571000000003,3.3508571000000003,3.350857142857143,physical_t_ha,False
224,2024,44.0,3.0,104.0,6.5,3.808,191.728,598.903534,18.618,516.0,37.0,0.613054054054054,0.803,0.21,0.1994139990675308,0.495,0.77,0.0076043710601011,0.75,22.683,161.0,0.5930000000000001,27.0,3,2,3__44,12.548351648351646,34.0,365.0,1871.06,3.82,1.3152747252747252,16,318.94999999999993,46.05000000000007,656.7,7,55,11,4,70.4,539.09,77.0,114.9,13.625806451612904,27.8,611.66,109.69,2.51,179.7,18.716666666666665,34.0,720.31,132.26,3.82,7,0.2280304620702914,0.4161321203102453,0.0374866666666666,0.1254434046345811,0.2223684927313171,17,2023-09-07,2024-08-01,1,298.0,250.0,5.0,965.2999999999998,992.7,489.0599999999999,503.64000000000016,3355.16,3.82,16.0,7.0,176.0,12.0,54.0,0.5751560846560847,0.7901428571428571,0.7080000000000001,280.0,0.496,0.5281428571428571,0.4225689368770764,0.4189933554817275,0.4154177740863787,0.4082666112956811,696.6999999999998,0.5180781954887218,0.6097189314750291,0.7773579638752054,0.7743222789115646,,,0.0530581693755346,1,1,4,1,1643.0,1.0,474.25,474.25,27.125,27.125,5.6175,5.6175,0.2075,0.2075,3.6175,3.6175,447.0,447.0,19.7,19.7,0.1575,0.1575,0.8775000000000001,0.8775000000000001,5.625,5.625,9.2325,9.2325,5.9750000000000005,5.9750000000000005,,,,,301.0,246.0,23.0,23.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wheat_winter,Холодный ключ,Пшеница озимая,5.0582692307692305,v17_physical_t_ha,True,12,1,7.0,3.0,2.0,0.0,1.0,5.0,324.7307692307692,6.0,291.44230769230774,7.0,0.9817307692307692,89.44461538461539,39.1,0.0,6.346153846153847,0.0,5.0582692307692305,5.0582692,5.0582692,5.0582692307692305,physical_t_ha,False
226,2024,44.0,3.0,40.0,7.2,3.79,218.81,806.48818,8.56,420.0,38.0,0.5952368421052632,0.789,0.238,0.1846319859114521,0.47025,0.75375,0.0071056795048194,0.727,22.619,162.0,0.551,26.0,3,2,3__44,12.646153846153846,33.2,370.6,1879.4,3.5,1.2805494505494506,14,322.88,47.72000000000003,660.7,7,55,11,4,66.4,540.35,77.63,107.9,13.703225806451613,27.5,614.96,111.59,2.41,196.3,18.773333333333333,33.2,724.09,133.66,3.5,7,0.185233992735927,0.3249354392135642,0.0552515151515151,0.0917600458365164,0.1774306298404414,17,2023-09-10,2024-08-02,1,295.0,253.0,5.0,957.9000000000004,940.6,495.89,444.71,3327.1000000000004,3.5,14.0,7.0,177.0,12.0,56.0,0.5411326530612245,0.771,0.659,277.0,0.4485714285714285,0.4388571428571429,0.3774916943521594,0.3752491694352159,0.3730066445182724,0.3685215946843854,688.5000000000001,0.4712366071428571,0.6000698611733094,0.7642576354679803,0.7452070844686649,,,0.0498608534322819,0,0,1,1,1643.0,1.0,443.0,443.0,29.4,29.4,1.03,1.03,0.14,0.14,1.3,1.3,388.0,388.0,18.0,18.0,0.12,0.12,0.3,0.3,6.8,6.8,5.78,5.78,5.7,5.7,,,,,,,,,,,,,,,,,,,,wheat_winter,Штаны,Пшеница озимая,4.9315,v17_physical_t_ha,True,12,1,7.0,4.0,1.0,0.0,1.0,5.0,353.75,6.0,317.5,7.0,1.0,93.25,50.6,0.0,6.375,0.0,4.9315,4.9315,4.9315,4.9315,physical_t_ha,False
227,2024,3.0,40.0,346.0,6.953846153846154,3.8015384615384615,195.0484615384616,763.0697146153847,10.056153846153848,475.38461538461536,41.0,0.4717560975609756,0.754,0.171,0.2426520926606153,0.23,0.737,0.0100740633690249,0.739,19.342,168.0,0.583,21.0,1,2,40__3,12.646153846153846,33.2,370.6,1879.4,3.5,1.2805494505494506,14,322.88,47.72000000000003,660.7,7,55,11,4,66.4,540.35,77.63,107.9,13.703225806451613,27.5,614.96,111.59,2.41,196.3,18.773333333333333,33.2,724.09,133.66,3.5,7,0.1138873273310736,0.268599536737772,-0.0051740079365079,0.1264789618877854,0.2037575724729991,17,2024-05-10,2024-08-16,1,52.0,131.0,5.0,618.4000000000002,282.0,213.98,68.02000000000001,1165.2,3.5,12.0,7.0,27.0,11.0,28.0,0.5983928571428571,0.748,0.7365714285714285,40.0,0.6668571428571429,0.74,,,,,426.9,0.5323958060288334,0.7439081632653061,0.7365801749271137,,,,0.1206878690562519,1,1,14,1,1643.0,1.0,441.57142857142856,441.57142857142856,26.40357142857143,26.40357142857143,9.212142857142856,9.212142857142856,0.2999999999999999,0.2999999999999999,1.2228571428571426,1.2228571428571426,364.2142857142857,364.2142857142857,8.708571428571428,8.708571428571428,0.1121428571428571,0.1121428571428571,0.5778571428571428,0.5778571428571428,5.786428571428572,5.786428571428572,13.137142857142855,13.137142857142855,5.120714285714286,5.120714285714286,,,,,159.0,23.0,21.0,21.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,barley_spring,Большая Семёниха СК,Ячмень яровой,3.007739884393064,v17_physical_t_ha,True,13,1,5.0,6.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,5.0,3.0342485549132947,0.0,0.0,0.0,0.0,0.0,3.007739884393064,3.0077399,3.0077399,3.007739884393064,physical_t_ha,False
228,2024,40.0,44.0,59.0,6.699999999999999,3.515,179.82,438.82045,7.755,420.0,38.0,0.4067894736842106,0.694,0.192,0.1636572409665262,0.264,0.472,0.0065776121837521,0.694,15.458000000000002,181.0,0.502,9.0,7,1,44__40,12.548351648351646,34.0,365.0,1871.06,3.82,1.3152747252747252,16,318.94999999999993,46.05000000000007,656.7,7,55,11,4,70.4,539.09,77.0,114.9,13.625806451612904,27.8,611.66,109.69,2.51,179.7,18.716666666666665,34.0,720.31,132.26,3.82,7,0.0256332234730783,0.1387153388278388,-0.0657755005411254,0.1088568160597571,0.0314351775994974,17,2024-04-29,2024-09-20,1,63.0,120.0,5.0,686.4000000000001,309.8,246.33,63.47,1354.06,3.82,16.0,7.0,33.0,11.0,29.0,0.4718768472906404,0.7217142857142858,0.7217142857142858,61.0,0.412,0.4862857142857142,0.7055714285714286,,,,668.3000000000001,0.4068978102189781,0.4658559218559219,0.6613033707865168,,,,0.0772747111386764,1,1,2,1,1643.0,1.0,257.0,257.0,23.23,23.23,13.295,13.295,0.345,0.345,7.09,7.09,386.0,386.0,12.7,12.7,0.13,0.13,1.7999999999999998,1.7999999999999998,5.65,5.65,2.765,2.765,3.71,3.71,,,,,162.0,20.0,18.0,18.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sunflower,Бонн 1,Подсолнечник,3.0528813559322034,v17_physical_t_ha,True,13,1,4.0,8.0,1.0,1.0,1.0,1.0,101.69491525423727,4.0,0.0,7.0,2.139576271186441,10.169491525423728,46.77966101694915,0.0,0.0,0.0,3.0528813559322034,3.0528814,3.0528814,3.0528813559322034,physical_t_ha,False
229,2024,40.0,44.0,12.0,6.4,2.36,225.3,220.85171,12.11,480.0,37.0,0.3657027027027027,0.635,0.127,0.1631871525257186,0.281,0.469,0.0066277939612637,0.628,13.531,180.0,0.508,9.0,7,1,44__40,12.548351648351646,34.0,365.0,1871.06,3.82,1.3152747252747252,16,318.94999999999993,46.05000000000007,656.7,7,55,11,4,70.4,539.09,77.0,114.9,13.625806451612904,27.8,611.66,109.69,2.51,179.7,18.716666666666665,34.0,720.31,132.26,3.82,7,0.0285176453304026,0.1061595711580086,-0.0598569964349376,0.0850654761904761,0.023476074129438,17,2024-04-29,2024-09-20,1,63.0,120.0,5.0,686.4000000000001,309.8,246.33,63.47,1354.06,3.82,16.0,7.0,33.0,11.0,28.0,0.4326173469387755,0.6197142857142858,0.6197142857142858,61.0,0.4038571428571428,0.4652857142857143,0.6147142857142857,,,,668.3000000000001,0.3790807453416149,0.4510500610500611,0.5995160513643659,,,,0.0616543771391817,1,1,1,1,1643.0,1.0,296.0,296.0,23.9,23.9,19.46,19.46,0.41,0.41,3.21,3.21,284.0,284.0,13.0,13.0,0.13,0.13,2.17,2.17,6.68,6.68,5.3,5.3,3.12,3.12,,,,,162.0,20.0,,,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sunflower,Бонн 2,Подсолнечник,3.2544166666666663,v17_physical_t_ha,True,13,1,4.0,8.0,1.0,1.0,1.0,1.0,100.0,4.0,0.0,7.0,2.235,10.0,46.0,0.0,0.0,0.0,3.2544166666666663,3.2544167,3.2544167,3.2544166666666663,physical_t_ha,False
230,2024,40.0,43.0,223.0,7.1000000000000005,3.73,184.71,792.107215,3.6633333333333336,445.0,39.0,0.4096153846153846,0.742,0.181,0.1893983206522109,0.2675,0.5834999999999999,0.0079173913043478,0.742,15.975,181.0,0.5609999999999999,13.0,2,1,43__40,13.039560439560436,32.5,255.0,1897.65,3.24,1.2783516483516484,14,333.58000000000004,-78.58000000000004,689.0,7,55,6,4,62.8,544.65,80.48,81.3,14.029032258064516,27.2,622.74,116.16,2.41,110.9,19.01,32.5,730.26,136.94,3.24,7,0.0396946302445878,0.1104408496732025,-0.0429546054639804,0.106888687293099,0.0561746984212922,17,2024-05-12,2024-09-23,1,50.0,133.0,5.0,609.5000000000002,166.6,213.35,-46.75000000000003,1143.2,3.24,12.0,7.0,27.0,6.0,26.0,0.503576923076923,0.7564285714285715,0.7564285714285715,48.0,0.4892142857142857,0.7105714285714286,,,,,590.4000000000002,0.3889657142857142,0.5944567541302234,,,,,0.0814512313553624,1,1,8,1,1643.0,1.0,498.5,498.5,20.31,20.31,7.0525,7.0525,0.34875,0.34875,1.7525,1.7525,384.0,384.0,9.36625,9.36625,0.12,0.12,0.6637500000000001,0.6637500000000001,5.62125,5.62125,7.86625,7.86625,5.7075,5.7075,,,,,168.0,14.0,19.0,19.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sunflower,Бригадная стрелка,Подсолнечник,3.2521793721973093,v17_physical_t_ha,True,10,1,4.0,5.0,1.0,1.0,0.0,1.0,180.1121076233184,4.0,0.4545454545454545,7.0,2.195403587443946,18.01121076233184,82.85156950672646,0.0,0.0,0.0,3.2521793721973093,3.2521794,3.2521794,3.2521793721973093,physical_t_ha,False
231,2024,43.0,40.0,235.0,7.2625,3.685,204.0575,646.09227125,9.26,453.75,40.0,0.458375,0.79,0.182,0.2392204723158116,0.247,0.73175,0.0098778482941915,0.789,18.335,178.0,0.6080000000000001,17.0,1,2,40__43,12.646153846153846,33.2,370.6,1879.4,3.5,1.2805494505494506,14,322.88,47.72000000000003,660.7,7,55,11,4,66.4,540.35,77.63,107.9,13.703225806451613,27.5,614.96,111.59,2.41,196.3,18.773333333333333,33.2,724.09,133.66,3.5,7,0.0823093995981211,0.1940667066593537,-0.0293031994047618,0.1656734466513878,0.1712275159730429,17,2024-05-13,2024-09-09,1,49.0,134.0,5.0,589.4000000000001,273.7,203.09,70.60999999999999,1105.7300000000002,3.5,11.0,7.0,25.0,11.0,26.0,0.5857912087912088,0.7877142857142857,0.7861428571428573,46.0,0.6883571428571429,0.7868571428571428,,,,,551.6,0.5030647270349787,0.7487029702970298,,,,,0.0975905200789993,1,1,9,1,1643.0,1.0,420.55555555555554,420.55555555555554,27.633333333333333,27.633333333333333,10.624444444444444,10.624444444444444,0.2788888888888888,0.2788888888888888,1.9811111111111108,1.9811111111111108,414.8888888888889,414.8888888888889,13.133333333333333,13.133333333333333,0.1144444444444444,0.1144444444444444,0.8033333333333333,0.8033333333333333,6.022222222222222,6.022222222222222,7.4,7.4,5.493333333333333,5.493333333333333,,,,,159.0,23.0,15.0,15.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,wheat_spring,Давыдкин увал левый,Пшеница яровая,3.8063829787234043,v17_physical_t_ha,True,10,1,4.0,5.0,1.0,1.0,1.0,1.0,103.28638497652582,3.0,0.0,3.0,1.606382978723404,35.11737089201878,0.0,0.0,3.0985915492957745,0.0,3.8063829787234043,3.8063830000000003,3.8063830000000003,3.8063829787234043,physical_t_ha,False
232,2024,43.0,40.0,296.0,6.609090909090909,3.7290909090909095,211.9754545454545,649.4797309090909,7.533636363636364,452.7272727272728,43.0,0.4236976744186047,0.786,0.13,0.2399201935996994,0.2265,0.694,0.0098026565090392,0.785,18.219,178.0,0.656,17.0,1,2,40__43,12.646153846153846,33.2,370.6,1879.4,3.5,1.2805494505494506,14,322.88,47.72000000000003,660.7,7,55,11,4,66.4,540.35,77.63,107.9,13.703225806451613,27.5,614.96,111.59,2.41,196.3,18.773333333333333,33.2,724.09,133.66,3.5,7,0.068296839014601,0.1951702908202908,-0.0411091269841269,0.1526444041252865,0.1558152755021168,17,2024-05-15,2024-09-13,1,47.0,136.0,5.0,567.9000000000001,273.70000000000005,193.49,80.21000000000004,1054.3000000000002,3.5,10.0,7.0,23.0,11.0,26.0,0.5703076923076924,0.7788571428571428,0.7741428571428571,43.0,0.6854761904761904,0.7741428571428571,,,,,510.7,0.4919973847662634,0.7518435870698644,,,,,0.1092910848549945,1,1,12,1,1643.0,1.0,426.8333333333333,426.8333333333333,33.0075,33.0075,10.916666666666666,10.916666666666666,0.2808333333333333,0.2808333333333333,1.5549999999999995,1.5549999999999995,375.5,375.5,11.740833333333336,11.740833333333336,0.1125,0.1125,0.6,0.6,5.8900000000000015,5.8900000000000015,7.688333333333333,7.688333333333333,4.966666666666668,4.966666666666668,,,,,159.0,23.0,14.0,14.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wheat_spring,Давыдкин увал правый,Пшеница яровая,3.330304054054054,v17_physical_t_ha,True,11,1,4.0,6.0,1.0,1.0,1.0,1.0,101.35135135135135,3.0,0.0,3.0,1.6121621621621622,34.45945945945946,0.0,0.0,3.040540540540541,0.0,3.330304054054054,3.3303041,3.3303041,3.330304054054054,physical_t_ha,False
234,2024,40.0,44.0,35.0,6.5,3.73,181.31,492.74302,14.32,480.0,34.0,0.5316764705882353,0.728,0.194,0.1719619863239676,0.4685,0.668,0.0066150770458747,0.726,18.077,180.0,0.534,22.0,6,1,44__40,12.548351648351646,34.0,365.0,1871.06,3.82,1.3152747252747252,16,318.94999999999993,46.05000000000007,656.7,7,55,11,4,70.4,539.09,77.0,114.9,13.625806451612904,27.8,611.66,109.69,2.51,179.7,18.716666666666665,34.0,720.31,132.26,3.82,7,0.0746223083220844,0.2367000877594627,-0.0050851851851851,0.0637316887361004,0.049727938347056,17,2024-05-03,2024-09-21,1,59.0,124.0,5.0,674.8000000000001,276.5,238.18999999999997,38.31000000000003,1305.41,3.82,16.0,7.0,32.0,11.0,26.0,0.6125879120879121,0.7264285714285714,0.7264285714285714,57.0,0.6071142857142857,0.6612857142857144,,,,,656.7,0.5867725524992605,0.6458583638583639,0.7058227374719521,,,,0.0542806606482438,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sunflower,Красный яр,Подсолнечник,3.295057142857143,v17_physical_t_ha,True,11,1,4.0,6.0,1.0,1.0,0.0,1.0,109.0,4.0,0.0,7.0,1.4285714285714286,10.9,50.14,0.0,0.0,0.0,3.295057142857143,3.2950570999999997,3.2950570999999997,3.295057142857143,physical_t_ha,False
195,2025,43.0,40.0,123.0,6.9,3.6425,225.2,499.4803025,7.5175,427.5,52.0,0.3910961538461539,0.744,0.148,0.2026473120032194,0.21725,0.6045,0.00859207917044,0.681,20.337000000000003,174.0,0.596,18.0,1,2,40__43,14.348351648351647,31.5,167.69999999999996,2009.35,3.35,1.6194505494505496,29,375.08,-207.38,791.8,4,61,10,2,46.4,567.36,100.52,57.1,14.667741935483871,31.5,695.83,131.17,3.34,64.2,20.083333333333332,30.8,746.16,143.39,2.65,2,0.0690508600410695,0.2110408967575633,-0.0339730158730159,0.073198727352894,0.1544221452113609,18,2025-05-14,2025-09-18,1,48.0,134.0,5.0,641.3999999999999,94.5,221.35,-126.85000000000002,1152.9,3.34,20.0,4.0,30.0,5.0,31.0,0.5148847926267281,0.7174285714285714,0.7174285714285714,40.0,0.6565714285714286,0.7164999999999999,,,,,544.5999999999999,0.4166835891381346,0.6713593073593075,0.7159874213836477,,,,0.082198797616801,0,0,7,1,254.0,2.0,499.4803025,397.5601728571429,225.2,141.22857142857143,27.9125,22.764285714285716,0.6575000000000001,0.4971428571428571,3.235,2.99,427.5,438.1428571428572,12.75,18.485714285714288,0.0675,0.0671428571428571,2.4025000000000003,1.7642857142857145,6.8999999999999995,6.514285714285714,,7.223333333333334,3.6425,4.71,0.0475,0.0475,7.5175,7.5175,,,,,,,,,,,,,,,,wheat_spring,Коновалиха 1,Пшеница яровая,2.7195121951219514,v17_physical_t_ha,True,13,1,5.0,7.0,1.0,1.0,1.0,2.0,0.0,1.0,205.0,4.0,1.1,0.0,0.0,0.0,0.0,0.0,2.7195121951219514,2.7195122,2.7195122,2.7195121951219514,physical_t_ha,False
197,2025,43.0,40.0,343.0,6.976923076923077,3.579230769230769,216.96,502.5284007692308,4.591538461538462,454.61538461538464,53.0,0.3960377358490565,0.75,0.167,0.2169671710028658,0.206,0.665,0.0090785562868336,0.72,20.99,174.0,0.583,17.0,1,2,40__43,15.112087912087912,32.5,183.5,2020.01,3.53,1.7318681318681317,31,401.3999999999999,-217.89999999999992,859.8,6,61,10,2,63.1,571.86,105.13,66.8,15.30967741935484,32.5,700.53,142.44,3.53,53.6,21.01,31.9,747.62,153.83,3.32,4,0.0641015355959434,0.1841485791985792,-0.0014629629629629,0.0584896985730317,0.1268429848132812,18,2025-05-16,2025-08-17,1,46.0,136.0,5.0,654.0999999999998,89.79999999999998,229.07,-139.27,1104.31,3.53,23.0,6.0,30.0,5.0,30.0,0.5413190476190477,0.7402857142857143,0.7385714285714285,38.0,0.6951428571428571,0.7385714285714285,,,,,554.2999999999998,0.4114367056431114,0.6899745042492917,0.7378968253968254,,,,0.0875443079713132,14,1,39,1,254.0,2.0,502.5284007692307,422.2786976923078,216.96000000000004,91.97128205128205,15.039230769230768,10.279230769230768,0.2407692307692308,0.1946153846153846,2.1592307692307693,1.9069230769230767,454.61538461538464,409.53846153846155,12.615384615384617,20.133333333333333,0.1746153846153846,0.1617948717948718,1.8138461538461537,0.964102564102564,6.976923076923076,6.6692307692307695,,4.764615384615384,3.579230769230769,5.003333333333333,0.0738461538461538,0.0738461538461538,4.591538461538462,4.591538461538462,178.0,3.0,51.0,51.0,0.0,0.0,2.0,2.0,0.0,0.0,12.0,69.0,0.0,0.0,0.0,wheat_spring,Казачий увал,Пшеница яровая,3.779416909620991,v17_physical_t_ha,True,13,1,5.0,7.0,1.0,1.0,1.0,2.0,0.0,1.0,200.0,4.0,1.1,0.0,0.0,0.0,0.0,0.0,3.779416909620991,3.7794168999999997,3.7794168999999997,3.779416909620991,physical_t_ha,False
207,2025,43.0,40.0,110.91,6.875,3.55,244.935,425.663535,5.4125,412.5,50.0,0.39014,0.766,0.151,0.2314956595705414,0.18725,0.6567500000000001,0.00977350226887,0.698,19.507,174.0,0.615,18.0,1,2,40__43,14.348351648351647,31.5,167.69999999999996,2009.35,3.35,1.6194505494505496,29,375.08,-207.38,791.8,4,61,10,2,46.4,567.36,100.52,57.1,14.667741935483871,31.5,695.83,131.17,3.34,64.2,20.083333333333332,30.8,746.16,143.39,2.65,2,0.0724899959471783,0.2430759216092549,-0.0212666666666666,0.0564255711880711,0.1804377711899383,18,2025-05-13,2025-09-18,1,49.0,133.0,5.0,651.8999999999999,94.5,225.82,-131.32000000000005,1176.99,3.34,20.0,4.0,31.0,5.0,31.0,0.517036866359447,0.742,0.7152857142857142,39.0,0.6934285714285714,0.730857142857143,,,,,519.8,0.4456139315230225,0.7129268398268398,0.7319078657191865,,,,0.1040924518246332,0,0,8,1,254.0,2.0,425.663535,436.3317675,244.93499999999997,144.61749999999998,17.4575,12.427499999999998,0.21,0.17625,1.82,1.8275,412.5,396.0,14.5,19.7125,0.04,0.1062499999999999,1.9075,1.2200000000000002,6.875,6.675,,5.550000000000001,3.5500000000000003,4.4125000000000005,0.105,0.105,5.4125,5.4125,,,,,,,,,,,,,,,,wheat_spring,Александров ключ,Пшеница яровая,1.3522676043638986,v17_physical_t_ha,True,13,1,5.0,7.0,1.0,1.0,1.0,2.0,0.0,1.0,200.0,4.0,1.1,0.0,0.0,0.0,0.0,0.0,1.3522676043638986,2.6312281,2.6312281,1.3522676043638986,physical_t_ha,True
