field_id,year,crop_id,prev_crop_id,target_yield_t_ha,target_source,unit_fix_applied,field_tillable_area,field_calculated_area,field_soil_pH,field_soil_OM,field_soil_P,field_soil_K,field_soil_N,field_soil_Mg,ndvi_n_obs_asof,ndvi_mean_asof,ndvi_max_asof,ndvi_min_asof,ndvi_std_asof,ndvi_p25_asof,ndvi_p75_asof,ndvi_p10_max_asof,ndvi_slope_asof,ndvi_last_value_asof,ndvi_integral_asof,ndvi_peak_doy_asof,ndvi_amplitude_asof,ndvi_above_05_days_asof,years_since_sunflower,years_since_wheat,rotation_pair,wx_temp_mean_to_asof,wx_temp_max_to_asof,wx_precip_sum_to_asof,wx_srad_sum_to_asof,wx_srad_mean_to_asof,wx_vpd_max_to_asof,wx_vpd_mean_to_asof,wx_vpd_days_high_to_asof,wx_et0_sum_to_asof,wx_water_balance_to_asof,wx_gdd_sunflower_to_asof,wx_gdd_wheat_to_asof,wx_hot_d30_to_asof,wx_hot_d35_to_asof,wx_dry_days_to_asof,wx_drought_run_to_asof,wx_heat_run_to_asof,wx_precip_sum_last30d,wx_srad_sum_last30d,wx_et0_sum_last30d,wx_vpd_max_last30d,wx_temp_max_last30d,wx_apr_precip,wx_apr_temp_mean,wx_apr_temp_max,wx_apr_srad,wx_apr_et0,wx_apr_vpd_max,wx_apr_hot_d30,wx_may_precip,wx_may_temp_mean,wx_may_temp_max,wx_may_srad,wx_may_et0,wx_may_vpd_max,wx_may_hot_d30,wx_jun_precip,wx_jun_temp_mean,wx_jun_temp_max,wx_jun_srad,wx_jun_et0,wx_jun_vpd_max,wx_jun_hot_d30,ndvi_anom_mean_asof,ndvi_anom_max_asof,ndvi_anom_min_asof,ndvi_anom_last_value_asof,ndvi_anom_last30d_mean_asof,ndvi_baseline_n_years,gdd_at_asof,ndvi_at_gdd_200,ndvi_at_gdd_400,ndvi_at_gdd_600,ndvi_at_gdd_800,ndvi_at_gdd_1000,ndvi_at_gdd_1200,ndvi_at_gdd_1400,ndvi_peak_gdd_at_asof,ndvi_peak_value_at_asof,ndvi_growth_per_100gdd
221,2021,40.0,43.0,1.7475,physical_harvested_weight,False,8.0,8.18,,,,,,,36.0,0.4874166666666666,0.706,0.184,0.1617010916956207,0.33825,0.6054999999999999,0.7003333333333334,0.0082457695201958,0.706,17.547,182.0,0.522,20.0,2,1,43__40,11.304395604395603,33.0,149.10000000000002,1971.05,21.65989010989011,3.73,1.5534065934065933,26,336.92999999999995,-187.82999999999993,582.5999999999999,720.3,4,0,67,9,2,111.89999999999998,666.3499999999999,126.34,3.73,33.0,9.1,3.6866666666666665,24.2,569.79,76.74,2.27,0,28.1,13.806451612903226,32.1,734.91,133.85,3.67,2,111.9,16.336666666666666,33.0,666.35,126.34,3.73,2,0.0016308727147757,0.0498737484737484,-0.0320977182539682,0.0020225649350648,0.0057482392182646,14,649.3,0.45852380952380956,0.5928883928571428,0.6684211121157323,,,,,649.3,0.6984285714285713,0.0752283155386923
222,2021,40.0,43.0,2.9396774193548385,physical_harvested_weight,False,62.0,62.12991,6.9,3.725,206.315,278.80506,4.845,420.0,38.0,0.3643157894736843,0.65,0.161,0.1411856011115115,0.236,0.46775,0.6376666666666666,0.0068457786962492,0.65,13.844000000000005,182.0,0.489,6.0,2,1,43__40,10.91978021978022,31.0,140.5,1985.34,21.81692307692308,3.5,1.4250549450549448,22,349.03,-208.52999999999997,558.3,696.3,3,0,72,18,2,108.7,674.3099999999998,130.56,3.11,30.6,7.7,3.353333333333333,23.3,575.99,78.27,2.15,0,24.1,13.545161290322582,31.0,735.04,140.2,3.5,2,108.7,15.773333333333332,30.6,674.31,130.56,3.11,1,-0.0067687870024408,0.0652614229024943,-0.0584373931623931,0.0579423752834467,0.0015878474500516,14,625.2000000000002,0.33257042253521124,0.4245069124423963,0.6077362637362635,,,,,625.2000000000002,0.6415714285714287,0.07543288187896452
223,2021,40.0,43.0,2.8625714285714285,physical_harvested_weight,False,70.0,70.93112,6.433333333333334,3.6633333333333336,175.33333333333334,560.82853,6.72,430.0,38.0,0.3501842105263158,0.694,0.152,0.152397481548323,0.21575,0.4445,0.6779999999999999,0.0071825843249735,0.694,13.307000000000002,182.0,0.5419999999999999,7.0,2,1,43__40,10.91978021978022,31.0,140.5,1985.34,21.81692307692308,3.5,1.4250549450549448,22,349.03,-208.52999999999997,558.3,696.3,3,0,72,18,2,108.7,674.3099999999998,130.56,3.11,30.6,7.7,3.353333333333333,23.3,575.99,78.27,2.15,0,24.1,13.545161290322582,31.0,735.04,140.2,3.5,2,108.7,15.773333333333332,30.6,674.31,130.56,3.11,1,-0.0208241794814597,0.0795225056689343,-0.0520153513153512,0.0795225056689343,-0.0053624673720193,14,625.2000000000002,0.301966800804829,0.4323118279569892,0.6256517857142855,,,,,625.2000000000002,0.6662857142857143,0.08055910423085591
224,2021,40.0,43.0,2.0925,physical_harvested_weight,False,104.0,106.08424,6.5,3.808,191.728,598.903534,18.618,516.0,37.0,0.3866486486486487,0.614,0.169,0.136318826646116,0.269,0.511,0.6063333333333333,0.0068252091473053,0.603,14.306,178.0,0.4449999999999999,11.0,2,1,43__40,11.304395604395603,33.0,149.10000000000002,1971.05,21.65989010989011,3.73,1.5534065934065933,26,336.92999999999995,-187.82999999999993,582.5999999999999,720.3,4,0,67,9,2,111.89999999999998,666.3499999999999,126.34,3.73,33.0,9.1,3.6866666666666665,24.2,569.79,76.74,2.27,0,28.1,13.806451612903226,32.1,734.91,133.85,3.67,2,111.9,16.336666666666666,33.0,666.35,126.34,3.73,2,0.0017133457698851,0.0482376068376069,-0.0460874510410225,-0.0328439780457637,-0.0077667982810839,14,649.3,0.35435449735449737,0.4589441964285714,0.5643035714285713,,,,,649.3,0.5988571428571429,0.06583706100694775
225,2021,40.0,43.0,1.85,physical_harvested_weight,False,4.0,4.03,,,,,,,37.0,0.5445945945945947,0.715,0.168,0.1843349564976698,0.376,0.693,0.7143333333333333,0.0083917056876137,0.701,20.15,160.0,0.5469999999999999,27.0,2,1,43__40,11.304395604395603,33.0,149.10000000000002,1971.05,21.65989010989011,3.73,1.5534065934065933,26,336.92999999999995,-187.82999999999993,582.5999999999999,720.3,4,0,67,9,2,111.89999999999998,666.3499999999999,126.34,3.73,33.0,9.1,3.6866666666666665,24.2,569.79,76.74,2.27,0,28.1,13.806451612903226,32.1,734.91,133.85,3.67,2,111.9,16.336666666666666,33.0,666.35,126.34,3.73,2,0.0136505628999527,0.1147334554334554,-0.0736614087301587,-0.0066628401360545,0.0175802469214458,14,649.3,0.5806931216931218,0.6815625,0.6960284810126581,,,,,490.40000000000003,0.7061428571428571,0.10283258791546081
226,2021,40.0,43.0,2.4555,physical_harvested_weight,False,40.0,41.00801,7.2,3.79,218.81,806.48818,8.56,420.0,38.0,0.3921578947368421,0.643,0.156,0.1380525312518446,0.25625,0.45525,0.64,0.0066268741741498,0.643,14.902,182.0,0.487,6.0,2,1,43__40,11.56043956043956,33.2,141.20000000000002,1976.02,21.714505494505495,3.84,1.599230769230769,28,347.03000000000003,-205.83,598.3,740.8000000000001,4,0,69,18,2,104.7,667.3899999999999,129.02,3.84,33.2,8.0,4.073333333333333,24.6,571.28,79.95,2.39,0,28.5,14.109677419354838,32.5,737.35,138.06,3.83,2,104.7,16.413333333333334,33.2,667.39,129.02,3.84,2,-0.0409768731111588,0.0101307823129253,-0.1229160997732426,0.0085704081632652,-0.0568000287127838,14,667.3999999999999,0.3583209565764633,0.44837892603850044,0.5492852622061484,,,,,667.3999999999999,0.6305714285714286,0.06834208031812823
227,2021,44.0,44.0,2.8346242774566472,physical_harvested_weight,False,346.0,348.50924,6.953846153846154,3.8015384615384615,195.0484615384616,763.0697146153847,10.056153846153848,475.38461538461536,44.0,0.5287954545454544,0.719,0.208,0.1748349324811905,0.3525,0.6975,0.713,0.0078402974859697,0.702,23.266999999999996,166.0,0.511,28.0,3,1,44__44,11.56043956043956,33.2,141.20000000000002,1976.02,21.714505494505495,3.84,1.599230769230769,28,347.03000000000003,-205.83,598.3,740.8000000000001,4,0,69,18,2,104.7,667.3899999999999,129.02,3.84,33.2,8.0,4.073333333333333,24.6,571.28,79.95,2.39,0,28.5,14.109677419354838,32.5,737.35,138.06,3.83,2,104.7,16.413333333333334,33.2,667.39,129.02,3.84,2,0.2055006711723974,0.3385838827838827,0.0473351851851851,0.09373679138322,0.2144569707269226,14,667.3999999999999,0.5199323308270679,0.6564032421479231,0.7035636492220649,,,,,522.3999999999999,0.7094285714285713,0.09229171252476338
228,2021,44.0,44.0,2.4169491525423727,physical_harvested_weight,False,59.0,55.06353,6.699999999999999,3.515,179.82,438.82045,7.755,420.0,37.0,0.5231351351351352,0.72,0.244,0.1697722102115563,0.315,0.689,0.7183333333333334,0.0078289605214991,0.7,19.356,167.0,0.476,22.0,4,1,44__44,11.304395604395603,33.0,149.10000000000002,1971.05,21.65989010989011,3.73,1.5534065934065933,26,336.92999999999995,-187.82999999999993,582.5999999999999,720.3,4,0,67,9,2,111.89999999999998,666.3499999999999,126.34,3.73,33.0,9.1,3.6866666666666665,24.2,569.79,76.74,2.27,0,28.1,13.806451612903226,32.1,734.91,133.85,3.67,2,111.9,16.336666666666666,33.0,666.35,126.34,3.73,2,0.1430882668676968,0.2553400155400155,0.0179662698412698,0.1231793083900226,0.1912188779017075,14,649.3,0.5043227513227514,0.6697678571428571,0.6920316455696203,,,,,490.40000000000003,0.7102857142857142,0.09454383349410972
229,2021,44.0,44.0,2.9450000000000003,physical_harvested_weight,False,12.0,9.82891,6.4,2.36,225.3,220.85171,12.11,480.0,36.0,0.4261944444444444,0.639,0.1,0.1933980953951437,0.21,0.57875,0.6303333333333333,0.008787546933667,0.613,15.342999999999998,160.0,0.539,19.0,4,1,44__44,11.304395604395603,33.0,149.10000000000002,1971.05,21.65989010989011,3.73,1.5534065934065933,26,336.92999999999995,-187.82999999999993,582.5999999999999,720.3,4,0,67,9,2,111.89999999999998,666.3499999999999,126.34,3.73,33.0,9.1,3.6866666666666665,24.2,569.79,76.74,2.27,0,28.1,13.806451612903226,32.1,734.91,133.85,3.67,2,111.9,16.336666666666666,33.0,666.35,126.34,3.73,2,0.0826621710281404,0.1987687645687645,-0.0321146825396825,0.0455744047619047,0.1289225542149649,14,649.3,0.44004761904761913,0.5979553571428572,0.5965919981916818,,,,,453.00000000000006,0.6177142857142857,0.11260504201680667
230,2021,44.0,21.0,2.123766816143498,physical_harvested_weight,False,223.0,222.45567,7.1000000000000005,3.73,184.71,792.107215,3.6633333333333336,445.0,38.0,0.4293421052631579,0.707,0.208,0.179678554546693,0.2265,0.61275,0.7039999999999998,0.0082472515282981,0.701,16.315,180.0,0.499,15.0,3,2,21__44,11.996703296703297,32.3,135.70000000000002,1979.53,21.75307692307692,3.82,1.5926373626373629,27,360.46,-224.76,631.1999999999999,778.5999999999999,4,0,71,18,2,100.8,669.7399999999999,133.54999999999998,3.59,32.3,7.7,4.483333333333333,24.7,572.73,82.36,2.46,0,27.2,14.625806451612902,32.2,737.06,144.55,3.82,2,100.8,16.793333333333333,32.3,669.74,133.55,3.59,2,0.0729676019759124,0.1838349077509791,-0.0020644577644577,0.0668844774273345,0.1081993996036367,14,702.2999999999996,0.3297358121330724,0.5495453597497393,0.6499113300492612,,,,,702.2999999999996,0.6914285714285714,0.0696588516943906
231,2021,44.0,21.0,3.5069787234042553,physical_harvested_weight,False,235.0,231.50464,7.2625,3.685,204.0575,646.09227125,9.26,453.75,42.0,0.5106428571428572,0.712,0.196,0.1833336564623003,0.3195,0.6865000000000001,0.704,0.0080868881049633,0.685,21.447,167.0,0.516,27.0,5,2,21__44,11.56043956043956,33.2,141.20000000000002,1976.02,21.714505494505495,3.84,1.599230769230769,28,347.03000000000003,-205.83,598.3,740.8000000000001,4,0,69,18,2,104.7,667.3899999999999,129.02,3.84,33.2,8.0,4.073333333333333,24.6,571.28,79.95,2.39,0,28.5,14.109677419354838,32.5,737.35,138.06,3.83,2,104.7,16.413333333333334,33.2,667.39,129.02,3.84,2,0.1531323871759562,0.2697904345654345,0.023172619047619,0.0701343150896721,0.1719724076852253,14,667.3999999999999,0.46964443045940846,0.6445075987841946,0.6948988684582743,,,,,508.1999999999998,0.6965714285714286,0.09550919377652055
232,2021,44.0,21.0,3.2479729729729727,physical_harvested_weight,False,296.0,296.88138,6.609090909090909,3.7290909090909095,211.9754545454545,649.4797309090909,7.533636363636364,452.7272727272728,42.0,0.4928095238095238,0.732,0.174,0.2027131726984892,0.26575,0.7204999999999999,0.7304999999999999,0.0090865736278535,0.732,20.698,182.0,0.558,23.0,5,2,21__44,11.56043956043956,33.2,141.20000000000002,1976.02,21.714505494505495,3.84,1.599230769230769,28,347.03000000000003,-205.83,598.3,740.8000000000001,4,0,69,18,2,104.7,667.3899999999999,129.02,3.84,33.2,8.0,4.073333333333333,24.6,571.28,79.95,2.39,0,28.5,14.109677419354838,32.5,737.35,138.06,3.83,2,104.7,16.413333333333334,33.2,667.39,129.02,3.84,2,0.1488495290319734,0.2789611253825538,0.0043885281385281,0.08670456864564,0.1902924884248459,14,667.3999999999999,0.4158467589679044,0.6267294832826749,0.7242701555869873,,,,,667.3999999999999,0.7282857142857143,0.07851855049316904
233,2021,44.0,43.0,3.6453846153846152,physical_harvested_weight,False,39.0,38.82,6.7,3.57,211.75,698.55237,6.06,510.0,38.0,0.5240526315789474,0.701,0.215,0.1670103916351537,0.39075,0.68875,0.6993333333333333,0.0080964366631604,0.69,19.914,181.0,0.486,26.0,2,1,43__44,11.56043956043956,33.2,141.20000000000002,1976.02,21.714505494505495,3.84,1.599230769230769,28,347.03000000000003,-205.83,598.3,740.8000000000001,4,0,69,18,2,104.7,667.3899999999999,129.02,3.84,33.2,8.0,4.073333333333333,24.6,571.28,79.95,2.39,0,28.5,14.109677419354838,32.5,737.35,138.06,3.83,2,104.7,16.413333333333334,33.2,667.39,129.02,3.84,2,0.0891493353546924,0.1749819902319902,-0.0379655067155066,0.1056984152752008,0.1371350336832479,14,667.3999999999999,0.4707139710509755,0.6311499493414388,0.6934254068716094,,,,,619.0999999999999,0.6938571428571428,0.07608493201713543
234,2021,44.0,9.0,5.389142857142858,physical_harvested_weight,False,35.0,36.18,6.5,3.73,181.31,492.74302,14.32,480.0,40.0,0.5394,0.726,0.197,0.1797464603267613,0.3959999999999999,0.703,0.71975,0.0084390909134105,0.702,21.576,181.0,0.5289999999999999,27.0,3,99,9__44,11.304395604395603,33.0,149.10000000000002,1971.05,21.65989010989011,3.73,1.5534065934065933,26,336.92999999999995,-187.82999999999993,582.5999999999999,720.3,4,0,67,9,2,111.89999999999998,666.3499999999999,126.34,3.73,33.0,9.1,3.6866666666666665,24.2,569.79,76.74,2.27,0,28.1,13.806451612903226,32.1,734.91,133.85,3.67,2,111.9,16.336666666666666,33.0,666.35,126.34,3.73,2,0.0758412696876112,0.1679525462962962,-0.0413630952380952,0.0652542800453515,0.1070731049586279,14,649.3,0.5578571428571428,0.6866160714285714,0.7146889692585895,,,,,600.7,0.7147142857142857,0.08467684235630814
195,2022,44.0,3.0,2.1216260162601626,physical_harvested_weight,False,123.0,122.42127,6.9,3.6425,225.2,499.4803025,7.5175,427.5,45.0,0.4103555555555555,0.686,0.177,0.1760293101295672,0.236,0.579,0.67325,0.008110690711597,0.65,18.466,177.0,0.5090000000000001,19.0,4,3,3__44,13.95714285714286,32.8,141.7,2025.28,22.255824175824177,3.68,1.7993406593406591,34,380.68,-238.98,761.3,918.3,9,0,71,12,2,87.5,709.0900000000001,145.76,3.68,32.8,36.2,6.423333333333333,24.0,590.8,89.34,2.5,0,18.0,16.412903225806453,30.6,725.39,145.58,3.39,2,87.5,18.953333333333333,32.8,709.09,145.76,3.68,7,0.069511139872333,0.1779025030525031,-0.0033377777777778,0.0649551322751323,0.1083316330480219,15,807.4999999999998,0.30497564186965104,0.45976886279626006,0.5697380952380953,0.660891880156318,,,,753.7999999999998,0.6641428571428573,0.06573777795779501
197,2022,44.0,3.0,1.5206997084548106,physical_harvested_weight,False,343.0,343.71311,6.976923076923077,3.579230769230769,216.96,502.5284007692308,4.591538461538462,454.61538461538464,47.0,0.4044468085106383,0.718,0.155,0.1932704871759231,0.2255,0.5705,0.71475,0.0089839548393141,0.718,19.009,182.0,0.563,16.0,4,3,3__44,14.553846153846155,32.8,153.4,2028.5,22.291208791208792,3.76,1.8293406593406591,37,401.09,-247.69000000000003,807.3000000000001,969.0,11,0,68,12,3,102.8,713.3299999999999,152.73999999999998,3.76,32.8,25.0,7.206666666666666,24.0,589.41,94.12,2.39,0,25.6,16.983870967741936,30.8,725.76,154.23,3.51,2,102.8,19.39,32.8,713.33,152.74,3.76,9,0.058444274269841,0.1568834750566893,-0.0109050505050505,0.0496815343915344,0.0740879955611701,15,854.8000000000002,0.2667544351073763,0.4167127158555729,0.5795674381484438,0.7110163151611618,,,,854.8000000000002,0.7172857142857143,0.06576455161360821
207,2022,44.0,3.0,1.8862140474258409,physical_harvested_weight,False,110.91,110.91329,6.875,3.55,244.935,425.663535,5.4125,412.5,46.0,0.3791521739130434,0.674,0.161,0.1771265780993557,0.2115,0.559,0.6575,0.0081615458937198,0.674,17.441,182.0,0.513,13.0,4,3,3__44,13.95714285714286,32.8,141.7,2025.28,22.255824175824177,3.68,1.7993406593406591,34,380.68,-238.98,761.3,918.3,9,0,71,12,2,87.5,709.0900000000001,145.76,3.68,32.8,36.2,6.423333333333333,24.0,590.8,89.34,2.5,0,18.0,16.412903225806453,30.6,725.39,145.58,3.39,2,87.5,18.953333333333333,32.8,709.09,145.76,3.68,7,0.0418851587195873,0.1243512709512709,-0.0123249999999999,0.0148412962962962,0.0562242040433112,15,807.4999999999998,0.25935747202106646,0.41032637529897803,0.5700158730158731,0.6602635692574903,,,,807.4999999999998,0.6611428571428571,0.0659895339733817
208,2022,43.0,40.0,2.356923076923077,physical_harvested_weight,False,130.0,128.21593,6.8,3.916,202.758,706.31834,5.7,504.0,44.0,0.4071136363636363,0.738,0.192,0.1700337153611134,0.251,0.54425,0.7022499999999999,0.0079296944673823,0.738,17.913,182.0,0.546,13.0,1,2,40__43,13.373626373626374,31.7,119.0,2031.33,22.322307692307692,3.52,1.669230769230769,29,386.81,-267.81,718.5,870.0,4,0,71,22,2,72.10000000000001,716.56,147.98,3.52,31.7,21.6,6.043333333333334,23.1,591.54,90.71,2.28,0,25.299999999999997,15.729032258064516,29.3,723.23,148.12,3.12,0,72.10000000000001,18.27,31.7,716.56,147.98,3.52,4,0.0271758981989463,0.1405119047619048,-0.0362032476782476,0.1156521693121691,0.0480955744999917,15,764.8,0.3108167115902965,0.4389276262489873,0.5669653679653679,,,,,764.8,0.7045714285714285,0.06971349261425597
209,2022,43.0,40.0,2.657417536880491,physical_harvested_weight,False,301.65,301.6502,7.042857142857143,3.5357142857142856,171.9557142857143,277.5815457142857,7.35,437.1428571428572,49.0,0.3866122448979591,0.735,0.148,0.2111121006331374,0.201,0.586,0.733,0.0091674935962665,0.735,18.943999999999996,182.0,0.587,16.0,1,5,40__43,14.553846153846155,32.8,153.4,2028.5,22.291208791208792,3.76,1.8293406593406591,37,401.09,-247.69000000000003,807.3000000000001,969.0,11,0,68,12,3,102.8,713.3299999999999,152.73999999999998,3.76,32.8,25.0,7.206666666666666,24.0,589.41,94.12,2.39,0,25.6,16.983870967741936,30.8,725.76,154.23,3.51,2,102.8,19.39,32.8,713.33,152.74,3.76,9,0.0490415198259357,0.1801707960557961,-0.0247294642857142,0.1424515343915342,0.1212954393515277,15,854.8000000000002,0.21737628384687208,0.31848194662480367,0.5505203511572228,0.7290521289295661,,,,854.8000000000002,0.7334285714285713,0.07568872479409257
210,2022,43.0,40.0,3.0655870445344133,physical_harvested_weight,False,247.0,245.92428,7.2125,3.72,230.06625,480.10587375,9.455,423.75,48.0,0.3730833333333334,0.695,0.102,0.1760374999506891,0.2275,0.552,0.67275,0.0076815572170241,0.694,17.908,179.0,0.593,14.0,1,2,40__43,14.553846153846155,32.8,153.4,2028.5,22.291208791208792,3.76,1.8293406593406591,37,401.09,-247.69000000000003,807.3000000000001,969.0,11,0,68,12,3,102.8,713.3299999999999,152.73999999999998,3.76,32.8,25.0,7.206666666666666,24.0,589.41,94.12,2.39,0,25.6,16.983870967741936,30.8,725.76,154.23,3.51,2,102.8,19.39,32.8,713.33,152.74,3.76,9,0.0061064711467751,0.0933139417989419,-0.0784707792207792,0.0933139417989419,0.0281084070803535,15,854.8000000000002,0.2591914098972923,0.34167660910518055,0.5001782857142857,0.660409072821329,,,,854.8000000000002,0.6900000000000001,0.06123216299930174
211,2022,43.0,40.0,3.4704,estimate_normalized,True,93.0,92.55,6.245,4.8,25.325,403.5,,342.0,43.0,0.3687674418604652,0.669,0.168,0.1751732480915516,0.2145,0.5295000000000001,0.6685,0.0076548924869557,0.669,15.857000000000005,177.0,0.501,12.0,1,2,40__43,14.553846153846155,32.8,153.4,2028.5,22.291208791208792,3.76,1.8293406593406591,37,401.09,-247.69000000000003,807.3000000000001,969.0,11,0,68,12,3,102.8,713.3299999999999,152.73999999999998,3.76,32.8,25.0,7.206666666666666,24.0,589.41,94.12,2.39,0,25.6,16.983870967741936,30.8,725.76,154.23,3.51,2,102.8,19.39,32.8,713.33,152.74,3.76,9,0.0172029628188641,0.1266249654049653,-0.0541641568748712,0.0747312842712842,0.0382536623392774,15,854.8000000000002,0.2625737704918033,0.32868759811616954,0.5023225714285715,0.6638734580183048,,,,854.8000000000002,0.6785714285714287,0.066243679984138
212,2022,43.0,40.0,3.1773529411764705,physical_harvested_weight,False,136.0,134.83369,7.140000000000001,3.766,232.258,464.594502,5.536,432.0,46.0,0.3632391304347826,0.701,0.188,0.1850571221780158,0.2065,0.537,0.69125,0.0085083370512075,0.701,16.709,182.0,0.5129999999999999,13.0,1,2,40__43,13.373626373626374,31.7,119.0,2031.33,22.322307692307692,3.52,1.669230769230769,29,386.81,-267.81,718.5,870.0,4,0,71,22,2,72.10000000000001,716.56,147.98,3.52,31.7,21.6,6.043333333333334,23.1,591.54,90.71,2.28,0,25.299999999999997,15.729032258064516,29.3,723.23,148.12,3.12,0,72.10000000000001,18.27,31.7,716.56,147.98,3.52,4,0.0180565693621487,0.1240653581603581,-0.051420238095238,0.1014586772486773,0.0731354668750909,15,764.8,0.23392037470726,0.32424088576829596,0.6134967532467532,,,,,764.8,0.7028571428571428,0.07745106722168099
213,2022,40.0,43.0,1.481428571428571,physical_harvested_weight,False,14.0,16.53751,7.2,3.39,148.5,272.23874,13.42,420.0,44.0,0.4044999999999999,0.741,0.105,0.1928704817416929,0.257,0.60175,0.7225,0.0084631974027669,0.741,17.798,182.0,0.636,12.0,4,1,43__40,14.553846153846155,32.8,153.4,2028.5,22.291208791208792,3.76,1.8293406593406591,37,401.09,-247.69000000000003,807.3000000000001,969.0,11,0,68,12,3,102.8,713.3299999999999,152.73999999999998,3.76,32.8,25.0,7.206666666666666,24.0,589.41,94.12,2.39,0,25.6,16.983870967741936,30.8,725.76,154.23,3.51,2,102.8,19.39,32.8,713.33,152.74,3.76,9,0.0310272804453452,0.1329782732082732,-0.0745177489177489,0.1329782732082732,0.0745227585942863,15,854.8000000000002,0.2999583911234397,0.37981318681318677,0.5472758620689655,0.7077115001989653,,,,854.8000000000002,0.7232857142857142,0.0653545293969215
214,2022,40.0,43.0,1.002222222222222,physical_harvested_weight,False,9.0,10.99122,7.1,3.67,236.12,399.02591,8.82,420.0,44.0,0.399590909090909,0.705,0.1,0.1865507874038374,0.25725,0.59,0.69575,0.0082098531958173,0.705,17.581999999999997,182.0,0.605,12.0,3,1,43__40,14.553846153846155,32.8,153.4,2028.5,22.291208791208792,3.76,1.8293406593406591,37,401.09,-247.69000000000003,807.3000000000001,969.0,11,0,68,12,3,102.8,713.3299999999999,152.73999999999998,3.76,32.8,25.0,7.206666666666666,24.0,589.41,94.12,2.39,0,25.6,16.983870967741936,30.8,725.76,154.23,3.51,2,102.8,19.39,32.8,713.33,152.74,3.76,9,0.0251576690993883,0.1098506177156177,-0.0804963203463203,0.0922895695045694,0.0634199751556497,15,854.8000000000002,0.2998368932038835,0.38025274725274716,0.5408891625615764,0.6877688022284122,,,,854.8000000000002,0.7022857142857143,0.06274106917558847
215,2022,43.0,40.0,2.858987341772152,physical_harvested_weight,False,79.0,78.14849,6.666666666666667,3.776666666666667,192.12,392.99891,12.116666666666667,430.0,44.0,0.4025454545454545,0.697,0.103,0.2020343641500639,0.2265,0.608,0.69375,0.0091259969037725,0.697,17.712,182.0,0.594,17.0,1,2,40__43,13.64285714285714,32.6,170.0,2021.8,22.21758241758242,3.51,1.7454945054945048,32,369.53,-199.53000000000003,735.7,893.1999999999999,8,0,69,12,2,122.7,706.3699999999999,140.29000000000002,3.51,32.6,26.5,6.0,23.9,591.52,86.86,2.41,0,20.8,16.1,30.4,723.91,142.38,3.28,2,122.7,18.746666666666663,32.6,706.37,140.29,3.51,6,0.0239107549671627,0.1501122165532879,-0.08920625,0.097074365079365,0.1142652959119253,15,798.8,0.30181828571428565,0.485290989010989,0.6322005086901229,,,,,798.8,0.688,0.06950084081867028
216,2022,43.0,40.0,3.1270270270270273,physical_harvested_weight,False,37.0,37.51924,6.4,3.71,242.68,688.96085,7.64,540.0,44.0,0.4522272727272726,0.742,0.174,0.2032829268460768,0.2685,0.646,0.74075,0.0098274646977864,0.728,19.897999999999996,174.0,0.5680000000000001,18.0,1,2,40__43,13.64285714285714,32.6,170.0,2021.8,22.21758241758242,3.51,1.7454945054945048,32,368.93,-198.93,735.7,893.1999999999999,8,0,69,12,2,122.7,706.3699999999999,140.10000000000002,3.51,32.6,26.5,6.0,23.9,591.52,86.63,2.41,0,20.8,16.1,30.4,723.91,142.2,3.28,2,122.7,18.746666666666663,32.6,706.37,140.1,3.51,6,0.0142943771010479,0.0832067821067821,-0.0449346230158729,0.0620687614237613,0.0617335447411287,15,781.6999999999999,0.3642857142857142,0.5259876670092497,0.68944679949131,,,,,729.3,0.7371428571428572,0.07830052507164824
217,2022,43.0,40.0,3.063725490196078,physical_harvested_weight,False,408.0,408.48131,6.94,3.484666666666667,201.10266666666664,313.7409,4.662000000000001,472.0,44.0,0.3772045454545454,0.718,0.186,0.2048510078908187,0.19875,0.59275,0.7032499999999999,0.0093116224033657,0.713,16.597,179.0,0.532,14.0,1,2,40__43,13.373626373626374,31.7,119.0,2031.33,22.322307692307692,3.52,1.669230769230769,29,386.81,-267.81,718.5,870.0,4,0,71,22,2,72.10000000000001,716.56,147.98,3.52,31.7,21.6,6.043333333333334,23.1,591.54,90.71,2.28,0,25.299999999999997,15.729032258064516,29.3,723.23,148.12,3.12,0,72.10000000000001,18.27,31.7,716.56,147.98,3.52,4,0.0378258570299517,0.1847425779775781,-0.0518567717996289,0.1579738888888889,0.1232233012717735,15,764.8,0.21689695550351287,0.3530651260504202,0.6520670995670995,,,,,764.8,0.7027142857142856,0.08094392286221769
