field_id,year,crop_id,prev_crop_id,target_yield_t_ha,target_source,unit_fix_applied,field_tillable_area,field_soil_pH,field_soil_OM,field_soil_P,field_soil_K,field_soil_N,field_soil_Mg,ndvi_n_obs_asof,ndvi_mean_asof,ndvi_max_asof,ndvi_min_asof,ndvi_std_asof,ndvi_p25_asof,ndvi_p75_asof,ndvi_slope_asof,ndvi_last_value_asof,ndvi_integral_asof,ndvi_peak_doy_asof,ndvi_amplitude_asof,ndvi_above_05_days_asof,years_since_sunflower,years_since_wheat,rotation_pair,wx_temp_mean_to_asof,wx_temp_max_to_asof,wx_precip_sum_to_asof,wx_srad_sum_to_asof,wx_vpd_max_to_asof,wx_vpd_mean_to_asof,wx_vpd_days_high_to_asof,wx_et0_sum_to_asof,wx_water_balance_to_asof,wx_gdd_sunflower_to_asof,wx_hot_d30_to_asof,wx_dry_days_to_asof,wx_drought_run_to_asof,wx_heat_run_to_asof,wx_apr_precip,wx_apr_srad,wx_apr_et0,wx_may_precip,wx_may_temp_mean,wx_may_temp_max,wx_may_srad,wx_may_et0,wx_may_vpd_max,wx_jun_precip,wx_jun_temp_mean,wx_jun_temp_max,wx_jun_srad,wx_jun_et0,wx_jun_vpd_max,wx_jun_hot_d30,ndvi_anom_mean_asof,ndvi_anom_max_asof,ndvi_anom_min_asof,ndvi_anom_last_value_asof,ndvi_anom_last30d_mean_asof,ndvi_baseline_n_years
213,2015,40.0,40.0,2.1305,estimate_normalized,True,14.0,7.2,3.39,148.5,272.23874,13.42,420.0,35.0,0.4464285714285714,0.69,0.194,0.174231912070302,0.27,0.625,0.0078815672306322,0.69,15.624999999999998,182.0,0.4959999999999999,17.0,1,99,40__40,12.692307692307695,31.9,171.0,1989.38,2.87,1.3903296703296704,18,341.65,-170.64999999999998,716.8000000000001,3,61,11,3,57.2,563.13,72.73,70.6,13.919354838709678,25.4,666.41,118.57,2.11,43.2,20.03,31.9,759.84,150.35,2.87,3,0.0368983047400195,0.0801988095238094,-0.0106383219954648,0.0547043154761904,0.0485770699609347,8
214,2015,40.0,40.0,2.2145,estimate_normalized,True,9.0,7.1,3.67,236.12,399.02591,8.82,420.0,35.0,0.4379428571428571,0.69,0.194,0.1692457119705198,0.269,0.616,0.0076453181724775,0.69,15.328,182.0,0.4959999999999999,14.0,1,99,40__40,12.692307692307695,31.9,171.0,1989.38,2.87,1.3903296703296704,18,341.65,-170.64999999999998,716.8000000000001,3,61,11,3,57.2,563.13,72.73,70.6,13.919354838709678,25.4,666.41,118.57,2.11,43.2,20.03,31.9,759.84,150.35,2.87,3,0.0263305965334851,0.07505,-0.0098249999999999,0.0479244047619047,0.0325532473290126,8
215,2015,40.0,40.0,1.4253,estimate_normalized,True,79.0,6.666666666666667,3.776666666666667,192.12,392.99891,12.116666666666667,430.0,34.0,0.3902058823529412,0.519,0.191,0.1157331564194534,0.2655,0.4785,0.0050676637883489,0.5,13.267,155.0,0.328,2.0,1,99,40__40,12.486813186813189,31.5,171.0,1989.38,2.71,1.3195604395604394,14,335.5,-164.5,692.5,2,61,11,2,57.2,563.13,72.13,70.6,13.716129032258063,25.2,666.41,116.15,2.02,43.2,19.7,31.5,759.84,147.22,2.71,2,-0.0401325771581942,0.0708082199546485,-0.133504613095238,-0.0992320436507936,-0.0527777621213112,8
216,2015,40.0,40.0,2.7174,estimate_normalized,True,37.0,6.4,3.71,242.68,688.96085,7.64,540.0,36.0,0.5319444444444446,0.711,0.196,0.1961750839944943,0.36925,0.7022499999999999,0.0093352845503506,0.693,19.15,164.0,0.5149999999999999,22.0,1,99,40__40,12.993406593406592,31.9,171.0,1989.38,2.69,1.3476923076923075,16,339.41,-168.41000000000005,734.3,2,61,11,2,57.2,563.13,72.72,70.6,14.287096774193548,25.6,666.41,118.01,2.07,43.2,20.206666666666667,31.9,759.84,148.68,2.69,2,0.0581903296907017,0.1326036281179138,-0.036359693877551,0.0172864087301586,0.0805495375608895,8
217,2015,40.0,40.0,1.251,estimate_normalized,True,408.0,6.94,3.484666666666667,201.10266666666664,313.7409,4.662000000000001,472.0,38.0,0.3283684210526316,0.495,0.179,0.1018480346431133,0.238,0.401,0.0038965328883393,0.439,12.478,162.0,0.316,0.0,1,99,40__40,11.516483516483516,30.7,140.1,2002.79,2.85,1.3194505494505495,16,339.0199999999999,-198.91999999999993,635.5999999999999,1,62,11,1,44.5,564.41,70.32,58.6,12.774193548387096,24.3,673.89,118.03,2.05,37.0,18.88,30.7,764.49,150.67,2.85,1,-0.0158906224272295,0.1382420634920635,-0.1884656249999999,-0.1722942460317461,-0.0565022479653283,8
218,2015,40.0,40.0,1.8712,estimate_normalized,True,39.0,7.2,3.87,198.74,289.9543,4.86,390.0,34.0,0.4030882352941177,0.63,0.187,0.16583077264401,0.2335,0.5555000000000001,0.0077311619856816,0.63,13.705000000000002,182.0,0.443,14.0,1,99,40__40,11.516483516483516,30.7,140.1,2002.79,2.85,1.3194505494505495,16,339.0199999999999,-198.91999999999993,635.5999999999999,1,62,11,1,44.5,564.41,70.32,58.6,12.774193548387096,24.3,673.89,118.03,2.05,37.0,18.88,30.7,764.49,150.67,2.85,1,0.0117631442075841,0.0589488393550893,-0.1085726844583988,0.0302767857142857,0.0220873066938022,8
219,2015,40.0,40.0,2.5288,estimate_normalized,True,210.0,6.8,3.69625,212.37625,656.214605,8.491249999999999,446.25,39.0,0.4101282051282051,0.711,0.172,0.2038918993985984,0.1985,0.613,0.0091907411214472,0.711,15.995,182.0,0.5389999999999999,18.0,1,99,40__40,12.692307692307695,31.9,171.0,1989.38,2.87,1.3903296703296704,18,341.65,-170.64999999999998,716.8000000000001,3,61,11,3,57.2,563.13,72.73,70.6,13.919354838709678,25.4,666.41,118.57,2.11,43.2,20.03,31.9,759.84,150.35,2.87,3,0.0481058012293679,0.124859375,-0.0328763736263736,0.0917495535714285,0.0804925513204328,8
220,2015,40.0,40.0,2.3007,estimate_normalized,True,25.0,7.3,3.74,197.06,380.11444,6.0,420.0,34.0,0.4730294117647058,0.673,0.177,0.1847151201324254,0.27425,0.6577500000000001,0.0082245884760944,0.673,16.083,182.0,0.496,17.0,1,99,40__40,11.516483516483516,30.7,140.1,2002.79,2.85,1.3194505494505495,16,339.0199999999999,-198.91999999999993,635.5999999999999,1,62,11,1,44.5,564.41,70.32,58.6,12.774193548387096,24.3,673.89,118.03,2.05,37.0,18.88,30.7,764.49,150.67,2.85,1,0.0191250509558383,0.0883664965986394,-0.0680276033490319,0.0263566964285715,0.0182015867825783,8
222,2015,40.0,40.0,1.9893,estimate_normalized,True,62.0,6.9,3.725,206.315,278.80506,4.845,420.0,34.0,0.4285000000000001,0.636,0.182,0.1757374796812162,0.237,0.61225,0.0080145274008017,0.618,14.569000000000004,174.0,0.454,15.0,1,99,40__40,11.516483516483516,30.7,140.1,2002.79,2.85,1.3194505494505495,16,339.0199999999999,-198.91999999999993,635.5999999999999,1,62,11,1,44.5,564.41,70.32,58.6,12.774193548387096,24.3,673.89,118.03,2.05,37.0,18.88,30.7,764.49,150.67,2.85,1,0.0010181608477695,0.0531282467532467,-0.076809458398744,0.0132229166666667,0.0182520514807873,8
223,2015,40.0,40.0,1.401,estimate_normalized,True,70.0,6.433333333333334,3.6633333333333336,175.33333333333334,560.82853,6.72,430.0,35.0,0.4030857142857142,0.605,0.179,0.1704632966658925,0.227,0.59,0.0077860110193807,0.597,14.108,173.0,0.426,15.0,1,99,40__40,11.516483516483516,30.7,140.1,2002.79,2.85,1.3194505494505495,16,339.0199999999999,-198.91999999999993,635.5999999999999,1,62,11,1,44.5,564.41,70.32,58.6,12.774193548387096,24.3,673.89,118.03,2.05,37.0,18.88,30.7,764.49,150.67,2.85,1,-0.025632778404985,0.0149856799450549,-0.0882037807430665,-0.0249753472222222,-0.0176531280827568,8
224,2015,40.0,40.0,1.9421,estimate_normalized,True,104.0,6.5,3.808,191.728,598.903534,18.618,516.0,35.0,0.4638285714285715,0.662,0.166,0.193104188859543,0.2334999999999999,0.639,0.0090436864551997,0.628,16.234,175.0,0.496,21.0,1,99,40__40,12.993406593406592,31.9,171.0,1989.38,2.69,1.3476923076923075,16,339.41,-168.41000000000005,734.3,2,61,11,2,57.2,563.13,72.72,70.6,14.287096774193548,25.6,666.41,118.01,2.07,43.2,20.206666666666667,31.9,759.84,148.68,2.69,2,0.0570288611933701,0.172931182012432,-0.0307936507936507,0.0087586309523809,0.0930762311361163,8
226,2015,40.0,40.0,1.8338,estimate_normalized,True,40.0,7.2,3.79,218.81,806.48818,8.56,420.0,35.0,0.4879714285714286,0.723,0.153,0.1998853222245603,0.2495,0.6845000000000001,0.008882133204534,0.666,17.079000000000004,165.0,0.57,19.0,1,99,40__40,11.852747252747251,31.0,171.0,1989.38,2.78,1.3145054945054944,13,333.76,-162.76,650.8000000000001,1,61,11,1,57.2,563.13,71.04,70.6,13.025806451612905,24.5,666.41,115.46,1.98,43.2,19.163333333333338,31.0,759.84,147.26,2.78,1,0.0491459425849094,0.1859123015873015,-0.0754145833333333,0.0377666666666668,0.0912255617968341,8
227,2015,40.0,40.0,1.6342,estimate_normalized,True,346.0,6.953846153846154,3.8015384615384615,195.0484615384616,763.0697146153847,10.056153846153848,475.38461538461536,39.0,0.3328974358974358,0.637,0.16,0.1581897262169856,0.2015,0.48,0.0068354501635998,0.637,12.983,182.0,0.477,10.0,1,99,40__40,11.852747252747251,31.0,171.0,1989.38,2.78,1.3145054945054944,13,333.76,-162.76,650.8000000000001,1,61,11,1,57.2,563.13,71.04,70.6,13.025806451612905,24.5,666.41,115.46,1.98,43.2,19.163333333333338,31.0,759.84,147.26,2.78,1,-0.0387723289615911,0.0161198979591836,-0.1214160082972583,0.0073585317460317,-0.0606665645301903,8
228,2015,40.0,40.0,1.6277,estimate_normalized,True,59.0,6.699999999999999,3.515,179.82,438.82045,7.755,420.0,33.0,0.4384848484848485,0.636,0.183,0.1742541023754505,0.235,0.596,0.0079040176267418,0.636,14.47,180.0,0.453,18.0,1,99,40__40,12.993406593406592,31.9,171.0,1989.38,2.69,1.3476923076923075,16,339.41,-168.41000000000005,734.3,2,61,11,2,57.2,563.13,72.72,70.6,14.287096774193548,25.6,666.41,118.01,2.07,43.2,20.206666666666667,31.9,759.84,148.68,2.69,2,0.0327937332703972,0.1189452380952381,-0.0653102040816326,0.0681761904761905,0.0820517036978268,8
229,2015,40.0,40.0,1.6917000000000002,estimate_normalized,True,12.0,6.4,2.36,225.3,220.85171,12.11,480.0,33.0,0.3687878787878787,0.578,0.076,0.1995318395760219,0.14,0.559,0.0089416398926961,0.578,12.169999999999998,180.0,0.502,14.0,1,99,40__40,12.993406593406592,31.9,171.0,1989.38,2.69,1.3476923076923075,16,339.41,-168.41000000000005,734.3,2,61,11,2,57.2,563.13,72.72,70.6,14.287096774193548,25.6,666.41,118.01,2.07,43.2,20.206666666666667,31.9,759.84,148.68,2.69,2,0.0241576238576238,0.1129958333333333,-0.1069024943310657,0.0756197916666665,0.087675765878742,8
230,2015,40.0,40.0,2.0985,estimate_normalized,True,223.0,7.1000000000000005,3.73,184.71,792.107215,3.6633333333333336,445.0,40.0,0.44555,0.682,0.179,0.2058560115711951,0.21625,0.65725,0.0094879632295966,0.661,17.822000000000003,173.0,0.5030000000000001,19.0,1,99,40__40,12.692307692307695,31.9,171.0,1989.38,2.87,1.3903296703296704,18,341.65,-170.64999999999998,716.8000000000001,3,61,11,3,57.2,563.13,72.73,70.6,13.919354838709678,25.4,666.41,118.57,2.11,43.2,20.03,31.9,759.84,150.35,2.87,3,0.0667015662412983,0.1725377136752136,-0.0173738095238095,0.0475720238095238,0.1108816376191958,8
231,2015,40.0,40.0,1.9308,estimate_normalized,True,235.0,7.2625,3.685,204.0575,646.09227125,9.26,453.75,35.0,0.4519714285714285,0.623,0.192,0.1729892623776376,0.2495,0.6065,0.0076072654423126,0.584,15.819,168.0,0.431,21.0,1,99,40__40,11.852747252747251,31.0,171.0,1989.38,2.78,1.3145054945054944,13,333.76,-162.76,650.8000000000001,1,61,11,1,57.2,563.13,71.04,70.6,13.025806451612905,24.5,666.41,115.46,1.98,43.2,19.163333333333338,31.0,759.84,147.26,2.78,1,0.0645472822782959,0.2335284580498866,-0.0430642361111111,-0.0430642361111111,0.0880576939082742,8
232,2015,40.0,40.0,1.3354,estimate_normalized,True,296.0,6.609090909090909,3.7290909090909095,211.9754545454545,649.4797309090909,7.533636363636364,452.7272727272728,35.0,0.3894571428571429,0.593,0.166,0.1766902605218106,0.1905,0.576,0.0078352428486029,0.581,13.631,175.0,0.4269999999999999,16.0,1,99,40__40,11.852747252747251,31.0,171.0,1989.38,2.78,1.3145054945054944,13,333.76,-162.76,650.8000000000001,1,61,11,1,57.2,563.13,71.04,70.6,13.025806451612905,24.5,666.41,115.46,1.98,43.2,19.163333333333338,31.0,759.84,147.26,2.78,1,0.0087069449050016,0.1526910256410255,-0.062828125,-0.062828125,0.0157735872876179,8
233,2015,40.0,40.0,2.2576,estimate_normalized,True,39.0,6.7,3.57,211.75,698.55237,6.06,510.0,35.0,0.4514857142857142,0.649,0.181,0.1647901473179183,0.266,0.6234999999999999,0.0074685483673118,0.623,15.802,175.0,0.468,18.0,1,99,40__40,11.852747252747251,31.0,171.0,1989.38,2.78,1.3145054945054944,13,333.76,-162.76,650.8000000000001,1,61,11,1,57.2,563.13,71.04,70.6,13.025806451612905,24.5,666.41,115.46,1.98,43.2,19.163333333333338,31.0,759.84,147.26,2.78,1,0.0003040065022845,0.0769388354700854,-0.096156462585034,0.0205128472222222,0.0270491675156853,8
234,2015,40.0,40.0,2.3784,estimate_normalized,True,35.0,6.5,3.73,181.31,492.74302,14.32,480.0,32.0,0.5274062500000001,0.706,0.196,0.1945276104077195,0.30125,0.6972499999999999,0.008861247545835,0.674,16.877000000000002,169.0,0.51,20.0,1,99,40__40,12.993406593406592,31.9,171.0,1989.38,2.69,1.3476923076923075,16,339.41,-168.41000000000005,734.3,2,61,11,2,57.2,563.13,72.72,70.6,14.287096774193548,25.6,666.41,118.01,2.07,43.2,20.206666666666667,31.9,759.84,148.68,2.69,2,0.0386963758680555,0.1667920634920635,-0.0833015873015872,0.0133953869047619,0.0755891456861851,8
195,2016,40.0,40.0,2.3569,estimate_normalized,True,123.0,6.9,3.6425,225.2,499.4803025,7.5175,427.5,36.0,0.505,0.652,0.243,0.125169440714932,0.3845,0.61925,0.0062550554647644,0.611,18.18,170.0,0.409,20.0,1,99,40__40,11.687912087912087,28.1,264.40000000000003,1894.73,2.21,1.16,7,311.99,-47.589999999999975,559.0,0,52,11,0,89.1,493.4,67.83,70.5,10.974193548387095,25.0,730.5,119.6,2.19,104.8,17.886666666666667,28.1,670.83,124.56,2.21,0,0.1860692486536526,0.302347619047619,0.0175137566137566,0.0175137566137566,0.19164004562824,9
197,2016,40.0,40.0,2.4004000000000003,estimate_normalized,True,343.0,6.976923076923077,3.579230769230769,216.96,502.5284007692308,4.591538461538462,454.61538461538464,38.0,0.356157894736842,0.758,0.163,0.1816831432547783,0.235,0.4105,0.0081948259204151,0.758,13.534,182.0,0.595,8.0,1,99,40__40,12.541758241758243,28.9,264.40000000000003,1894.73,2.35,1.2284615384615385,9,319.5,-55.099999999999966,624.8,0,52,11,0,89.1,493.4,69.72,70.5,11.806451612903226,25.8,730.5,122.42,2.29,104.8,18.736666666666668,28.9,670.83,127.36,2.35,0,-0.0005639538174625,0.1070263748597082,-0.0818730559563892,0.0845192239858907,-0.0091912325192962,9
207,2016,40.0,40.0,1.9816,estimate_normalized,True,110.91,6.875,3.55,244.935,425.663535,5.4125,412.5,38.0,0.3904736842105262,0.658,0.16,0.1655879058706798,0.249,0.5347500000000001,0.008107150700908,0.607,14.837999999999996,177.0,0.498,13.0,1,99,40__40,11.687912087912087,28.1,264.40000000000003,1894.73,2.21,1.16,7,311.99,-47.589999999999975,559.0,0,52,11,0,89.1,493.4,67.83,70.5,10.974193548387095,25.0,730.5,119.6,2.19,104.8,17.886666666666667,28.1,670.83,124.56,2.21,0,0.0379282820432491,0.1198428571428571,-0.0502251763668428,-0.0502251763668428,0.0666540344255418,9
208,2016,40.0,40.0,2.1872,estimate_normalized,True,130.0,6.8,3.916,202.758,706.31834,5.7,504.0,38.0,0.3923684210526316,0.742,0.159,0.1523671847963664,0.2825,0.45975,0.0071525711287215,0.738,14.91,180.0,0.583,8.0,1,99,40__40,11.368131868131869,27.8,231.9,1904.3,2.24,1.164065934065934,7,314.36,-82.46000000000001,539.5,0,50,8,0,71.0,496.94,67.92,67.1,10.609677419354838,24.5,732.67,119.98,2.15,93.8,17.6,27.8,674.69,126.46,2.24,0,0.0343961629989394,0.1236599647266314,-0.0153184523809524,0.1137834656084656,0.0426894581601526,9
209,2016,40.0,40.0,2.5161,estimate_normalized,True,301.65,7.042857142857143,3.5357142857142856,171.9557142857143,277.5815457142857,7.35,437.1428571428572,45.0,0.3100222222222222,0.642,0.171,0.1276758898128623,0.233,0.344,0.005254827642067,0.642,13.951,182.0,0.471,5.0,1,99,40__40,12.541758241758243,28.9,264.40000000000003,1894.73,2.35,1.2284615384615385,9,319.5,-55.099999999999966,624.8,0,52,11,0,89.1,493.4,69.72,70.5,11.806451612903226,25.8,730.5,122.42,2.29,104.8,18.736666666666668,28.9,670.83,127.36,2.35,0,-0.0016042926980427,0.0552492063492063,-0.0526195563695564,0.011708553791887,-0.0275099128608319,9
210,2016,40.0,40.0,2.8707000000000003,estimate_normalized,True,247.0,7.2125,3.72,230.06625,480.10587375,9.455,423.75,41.0,0.3692926829268292,0.613,0.179,0.1375500341609552,0.258,0.497,0.0063215383219748,0.563,15.141,170.0,0.434,9.0,1,99,40__40,12.541758241758243,28.9,264.40000000000003,1894.73,2.35,1.2284615384615385,9,319.5,-55.099999999999966,624.8,0,52,11,0,89.1,493.4,69.72,70.5,11.806451612903226,25.8,730.5,122.42,2.29,104.8,18.736666666666668,28.9,670.83,127.36,2.35,0,0.0262097997001815,0.1105860701027367,-0.0655781746031746,-0.0655781746031746,0.0485466559340864,9
212,2016,40.0,40.0,2.7669,estimate_normalized,True,136.0,7.140000000000001,3.766,232.258,464.594502,5.536,432.0,35.0,0.524342857142857,0.679,0.234,0.1344000303692871,0.3995,0.6625000000000001,0.0071909050312593,0.679,18.351999999999997,181.0,0.445,22.0,1,99,40__40,11.368131868131869,27.8,231.9,1904.3,2.24,1.164065934065934,7,314.36,-82.46000000000001,539.5,0,50,8,0,71.0,496.94,67.92,67.1,10.609677419354838,24.5,732.67,119.98,2.15,93.8,17.6,27.8,674.69,126.46,2.24,0,0.1971163909470159,0.2917402014652014,0.0427222222222223,0.0427222222222223,0.1960115723231795,9
213,2016,40.0,40.0,2.4174,estimate_normalized,True,14.0,7.2,3.39,148.5,272.23874,13.42,420.0,36.0,0.3878888888888888,0.597,0.152,0.1344292002376834,0.2907499999999999,0.4912499999999999,0.0065950214394658,0.597,13.964,181.0,0.4449999999999999,9.0,1,99,40__40,12.541758241758243,28.9,264.40000000000003,1894.73,2.35,1.2284615384615385,9,319.5,-55.099999999999966,624.8,0,52,11,0,89.1,493.4,69.72,70.5,11.806451612903226,25.8,730.5,122.42,2.29,104.8,18.736666666666668,28.9,670.83,127.36,2.35,0,0.0251554867157876,0.0660083333333333,-0.0289886243386243,-0.0289886243386243,0.0307080039764761,9
214,2016,40.0,40.0,2.3114,estimate_normalized,True,9.0,7.1,3.67,236.12,399.02591,8.82,420.0,36.0,0.3900277777777778,0.593,0.157,0.1327969389939875,0.2887499999999999,0.4972499999999999,0.0064854413076635,0.574,14.041000000000002,168.0,0.4359999999999999,9.0,1,99,40__40,12.541758241758243,28.9,264.40000000000003,1894.73,2.35,1.2284615384615385,9,319.5,-55.099999999999966,624.8,0,52,11,0,89.1,493.4,69.72,70.5,11.806451612903226,25.8,730.5,122.42,2.29,104.8,18.736666666666668,28.9,670.83,127.36,2.35,0,0.0261647872746252,0.0804675925925925,-0.0539068783068783,-0.0539068783068783,0.0336182125230736,9
215,2016,40.0,40.0,1.9726,estimate_normalized,True,79.0,6.666666666666667,3.776666666666667,192.12,392.99891,12.116666666666667,430.0,33.0,0.451090909090909,0.757,0.199,0.1594411383050875,0.32,0.571,0.0090640146048964,0.757,14.886,181.0,0.558,12.0,1,99,40__40,12.305494505494504,28.7,264.40000000000003,1894.73,2.28,1.1617582417582415,7,313.76000000000005,-49.360000000000014,603.1999999999999,0,52,11,0,89.1,493.4,67.97,70.5,11.71935483870968,25.9,730.5,121.11,2.28,104.8,18.49,28.7,670.83,124.68,2.2,0,0.0530980078446618,0.1724756613756612,-0.0356488095238095,0.1628260141093473,0.1182097056581831,9
216,2016,40.0,40.0,2.6756,estimate_normalized,True,37.0,6.4,3.71,242.68,688.96085,7.64,540.0,28.0,0.5176428571428572,0.777,0.321,0.1332822499932579,0.4267499999999999,0.5925,0.008689850465616,0.777,14.494,181.0,0.456,12.0,1,99,40__40,12.826373626373629,29.1,264.40000000000003,1894.73,2.31,1.1878021978021978,9,317.3,-52.89999999999998,644.5999999999999,0,52,11,0,89.1,493.4,68.84,70.5,12.206451612903225,26.3,730.5,122.33,2.31,104.8,19.0,29.1,670.83,126.13,2.26,0,0.0531146821859247,0.1279842592592592,-0.0159169642857142,0.0980903439153439,0.0557984400840461,9
217,2016,40.0,40.0,2.2364,estimate_normalized,True,408.0,6.94,3.484666666666667,201.10266666666664,313.7409,4.662000000000001,472.0,38.0,0.5408684210526317,0.742,0.293,0.1554306701178902,0.377,0.682,0.0077278794394433,0.699,20.553000000000004,174.0,0.449,24.0,1,99,40__40,11.368131868131869,27.8,231.9,1904.3,2.24,1.164065934065934,7,314.36,-82.46000000000001,539.5,0,50,8,0,71.0,496.94,67.92,67.1,10.609677419354838,24.5,732.67,119.98,2.15,93.8,17.6,27.8,674.69,126.46,2.24,0,0.2176812773869243,0.3302401442307693,0.1078958333333333,0.1172506172839505,0.2372622064398757,9
218,2016,40.0,40.0,1.4839,estimate_normalized,True,39.0,7.2,3.87,198.74,289.9543,4.86,390.0,31.0,0.4217096774193548,0.655,0.269,0.1149527795194652,0.338,0.4835,0.0068253562546076,0.655,13.073,181.0,0.386,7.0,1,99,40__40,11.368131868131869,27.8,231.9,1904.3,2.24,1.164065934065934,7,314.36,-82.46000000000001,539.5,0,50,8,0,71.0,496.94,67.92,67.1,10.609677419354838,24.5,732.67,119.98,2.15,93.8,17.6,27.8,674.69,126.46,2.24,0,0.0570368701116685,0.1411246527777777,-0.0045874999999999,0.0551033509700176,0.0567647906987192,9
219,2016,40.0,40.0,2.2132,estimate_normalized,True,210.0,6.8,3.69625,212.37625,656.214605,8.491249999999999,446.25,38.0,0.3807368421052631,0.713,0.19,0.1763245638036686,0.22925,0.54925,0.0078880785075441,0.713,14.467999999999998,181.0,0.5229999999999999,11.0,1,99,40__40,12.541758241758243,28.9,264.40000000000003,1894.73,2.35,1.2284615384615385,9,319.5,-55.099999999999966,624.8,0,52,11,0,89.1,493.4,69.72,70.5,11.806451612903226,25.8,730.5,122.42,2.29,104.8,18.736666666666668,28.9,670.83,127.36,2.35,0,0.0798867114732246,0.1886339981006647,0.017692361111111,0.0939433862433862,0.1391315100948434,9
220,2016,40.0,40.0,2.7921,estimate_normalized,True,25.0,7.3,3.74,197.06,380.11444,6.0,420.0,33.0,0.4384242424242424,0.712,0.187,0.1333480363794092,0.308,0.549,0.0077494028237213,0.712,14.468,181.0,0.5249999999999999,11.0,1,99,40__40,11.368131868131869,27.8,231.9,1904.3,2.24,1.164065934065934,7,314.36,-82.46000000000001,539.5,0,50,8,0,71.0,496.94,67.92,67.1,10.609677419354838,24.5,732.67,119.98,2.15,93.8,17.6,27.8,674.69,126.46,2.24,0,0.022961946813241,0.0815610119047619,-0.0542712454212454,0.0638185185185185,0.0130088040046373,9
222,2016,40.0,40.0,1.6724,estimate_normalized,True,62.0,6.9,3.725,206.315,278.80506,4.845,420.0,29.0,0.3379999999999999,0.68,0.204,0.1223502603466643,0.235,0.409,0.0075198106695592,0.68,9.802,181.0,0.4760000000000001,3.0,1,99,40__40,11.368131868131869,27.8,231.9,1904.3,2.24,1.164065934065934,7,314.36,-82.46000000000001,539.5,0,50,8,0,71.0,496.94,67.92,67.1,10.609677419354838,24.5,732.67,119.98,2.15,93.8,17.6,27.8,674.69,126.46,2.24,0,-0.0704207017825193,0.0707807319223986,-0.1431277417027416,0.0707807319223986,-0.0809954804711748,9
223,2016,40.0,40.0,2.1369,estimate_normalized,True,70.0,6.433333333333334,3.6633333333333336,175.33333333333334,560.82853,6.72,430.0,31.0,0.3978064516129031,0.731,0.219,0.1575691183422401,0.269,0.5165,0.0086923511667653,0.731,12.331999999999995,182.0,0.512,10.0,1,99,40__40,11.368131868131869,27.8,231.9,1904.3,2.24,1.164065934065934,7,314.36,-82.46000000000001,539.5,0,50,8,0,71.0,496.94,67.92,67.1,10.609677419354838,24.5,732.67,119.98,2.15,93.8,17.6,27.8,674.69,126.46,2.24,0,0.0028453452312323,0.1078682098765432,-0.0676973484848484,0.1078682098765432,0.0349508803021823,9
224,2016,40.0,40.0,2.7308,estimate_normalized,True,104.0,6.5,3.808,191.728,598.903534,18.618,516.0,28.0,0.4550714285714285,0.769,0.252,0.1634861131217984,0.32025,0.576,0.010639171584712,0.769,12.742,181.0,0.517,10.0,1,99,40__40,12.826373626373629,29.1,264.40000000000003,1894.73,2.31,1.1878021978021978,9,317.3,-52.89999999999998,644.5999999999999,0,52,11,0,89.1,493.4,68.84,70.5,12.206451612903225,26.3,730.5,122.33,2.31,104.8,19.0,29.1,670.83,126.13,2.26,0,0.0823528712758251,0.1844102733686067,-0.0022919642857142,0.1363191798941799,0.1418385828887722,9
